"rxnID"	"source"	"panID_RAVEN_kegg"	"panID_RAVEN_biocyc"	"panID_inter"	"panID_union"
"MNXR95786"	"RAVEN_kegg;RAVEN_biocyc"	"Saccharomycopsis_malanga@Seq_643"	"Saccharomycopsis_malanga@Seq_643"	"Saccharomycopsis_malanga@Seq_643"	"Saccharomycopsis_malanga@Seq_643"
"MNXR106335"	"RAVEN_kegg"	"Saccharomycopsis_malanga@Seq_3921 or Saccharomycopsis_malanga@Seq_5080"	NA	""	"Saccharomycopsis_malanga@Seq_3921;Saccharomycopsis_malanga@Seq_5080"
"MNXR96455"	"RAVEN_kegg;RAVEN_biocyc"	"Saccharomycopsis_malanga@Seq_3564 or Saccharomycopsis_malanga@Seq_659"	"Saccharomycopsis_malanga@Seq_659 or Saccharomycopsis_malanga@Seq_3564"	"Saccharomycopsis_malanga@Seq_3564;Saccharomycopsis_malanga@Seq_659"	"Saccharomycopsis_malanga@Seq_3564;Saccharomycopsis_malanga@Seq_659"
"MNXR95163"	"RAVEN_kegg"	"Saccharomycopsis_malanga@Seq_2769"	NA	""	"Saccharomycopsis_malanga@Seq_2769"
"MNXR102428"	"RAVEN_kegg"	"Saccharomycopsis_malanga@Seq_403 or Saccharomycopsis_malanga@Seq_221 or Saccharomycopsis_malanga@Seq_5969 or Saccharomycopsis_malanga@Seq_3921 or Saccharomycopsis_malanga@Seq_5080"	NA	""	"Saccharomycopsis_malanga@Seq_403;Saccharomycopsis_malanga@Seq_221;Saccharomycopsis_malanga@Seq_5969;Saccharomycopsis_malanga@Seq_3921;Saccharomycopsis_malanga@Seq_5080"
"MNXR100245"	"RAVEN_kegg"	"Saccharomycopsis_malanga@Seq_1724"	NA	""	"Saccharomycopsis_malanga@Seq_1724"
"MNXR106342"	"RAVEN_kegg"	"Saccharomycopsis_malanga@Seq_3936"	NA	""	"Saccharomycopsis_malanga@Seq_3936"
"MNXR106343"	"RAVEN_kegg"	"Saccharomycopsis_malanga@Seq_4877 or Saccharomycopsis_malanga@Seq_5329"	NA	""	"Saccharomycopsis_malanga@Seq_4877;Saccharomycopsis_malanga@Seq_5329"
"MNXR101350"	"RAVEN_kegg"	"Saccharomycopsis_malanga@Seq_4289"	NA	""	"Saccharomycopsis_malanga@Seq_4289"
"MNXR103095"	"RAVEN_kegg;RAVEN_biocyc"	"Saccharomycopsis_malanga@Seq_4294"	"Saccharomycopsis_malanga@Seq_4294"	"Saccharomycopsis_malanga@Seq_4294"	"Saccharomycopsis_malanga@Seq_4294"
"MNXR103430"	"RAVEN_kegg;RAVEN_biocyc"	"Saccharomycopsis_malanga@Seq_4062"	"Saccharomycopsis_malanga@Seq_4062"	"Saccharomycopsis_malanga@Seq_4062"	"Saccharomycopsis_malanga@Seq_4062"
"MNXR96043"	"RAVEN_kegg"	"Saccharomycopsis_malanga@Seq_3187 or Saccharomycopsis_malanga@Seq_1596 or Saccharomycopsis_malanga@Seq_5733"	NA	""	"Saccharomycopsis_malanga@Seq_3187;Saccharomycopsis_malanga@Seq_1596;Saccharomycopsis_malanga@Seq_5733"
"MNXR100658"	"RAVEN_kegg;RAVEN_biocyc"	"Saccharomycopsis_malanga@Seq_2537"	"Saccharomycopsis_malanga@Seq_2537"	"Saccharomycopsis_malanga@Seq_2537"	"Saccharomycopsis_malanga@Seq_2537"
