"rxnID"	"source"	"panID_RAVEN_kegg"	"panID_RAVEN_biocyc"	"panID_inter"	"panID_union"
"MNXR95786"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000035672_Phaffomyces_thermotolerans@Seq_5021"	"yHMPu5000035672_Phaffomyces_thermotolerans@Seq_5021"	"yHMPu5000035672_Phaffomyces_thermotolerans@Seq_5021"	"yHMPu5000035672_Phaffomyces_thermotolerans@Seq_5021"
"MNXR106335"	"RAVEN_kegg"	"yHMPu5000035672_Phaffomyces_thermotolerans@Seq_879 or yHMPu5000035672_Phaffomyces_thermotolerans@Seq_1414"	NA	""	"yHMPu5000035672_Phaffomyces_thermotolerans@Seq_879;yHMPu5000035672_Phaffomyces_thermotolerans@Seq_1414"
"MNXR96455"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000035672_Phaffomyces_thermotolerans@Seq_3925"	"yHMPu5000035672_Phaffomyces_thermotolerans@Seq_3925"	"yHMPu5000035672_Phaffomyces_thermotolerans@Seq_3925"	"yHMPu5000035672_Phaffomyces_thermotolerans@Seq_3925"
"MNXR95163"	"RAVEN_kegg"	"yHMPu5000035672_Phaffomyces_thermotolerans@Seq_3169"	NA	""	"yHMPu5000035672_Phaffomyces_thermotolerans@Seq_3169"
"MNXR102428"	"RAVEN_kegg"	"yHMPu5000035672_Phaffomyces_thermotolerans@Seq_2720 or yHMPu5000035672_Phaffomyces_thermotolerans@Seq_3384 or yHMPu5000035672_Phaffomyces_thermotolerans@Seq_4077 or yHMPu5000035672_Phaffomyces_thermotolerans@Seq_879 or yHMPu5000035672_Phaffomyces_thermotolerans@Seq_1414"	NA	""	"yHMPu5000035672_Phaffomyces_thermotolerans@Seq_2720;yHMPu5000035672_Phaffomyces_thermotolerans@Seq_3384;yHMPu5000035672_Phaffomyces_thermotolerans@Seq_4077;yHMPu5000035672_Phaffomyces_thermotolerans@Seq_879;yHMPu5000035672_Phaffomyces_thermotolerans@Seq_1414"
"MNXR100245"	"RAVEN_kegg"	"yHMPu5000035672_Phaffomyces_thermotolerans@Seq_1714"	NA	""	"yHMPu5000035672_Phaffomyces_thermotolerans@Seq_1714"
"MNXR106342"	"RAVEN_kegg"	"yHMPu5000035672_Phaffomyces_thermotolerans@Seq_331"	NA	""	"yHMPu5000035672_Phaffomyces_thermotolerans@Seq_331"
"MNXR106343"	"RAVEN_kegg"	"yHMPu5000035672_Phaffomyces_thermotolerans@Seq_188 or yHMPu5000035672_Phaffomyces_thermotolerans@Seq_5102"	NA	""	"yHMPu5000035672_Phaffomyces_thermotolerans@Seq_188;yHMPu5000035672_Phaffomyces_thermotolerans@Seq_5102"
"MNXR101350"	"RAVEN_kegg"	"yHMPu5000035672_Phaffomyces_thermotolerans@Seq_578"	NA	""	"yHMPu5000035672_Phaffomyces_thermotolerans@Seq_578"
"MNXR103095"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000035672_Phaffomyces_thermotolerans@Seq_532"	"yHMPu5000035672_Phaffomyces_thermotolerans@Seq_532"	"yHMPu5000035672_Phaffomyces_thermotolerans@Seq_532"	"yHMPu5000035672_Phaffomyces_thermotolerans@Seq_532"
