"rxnID"	"source"	"panID_RAVEN_kegg"	"panID_RAVEN_biocyc"	"panID_inter"	"panID_union"
"MNXR106335"	"RAVEN_kegg"	"yHAB148_Kazachstania_intestinalis@Seq_3384 or yHAB148_Kazachstania_intestinalis@Seq_4390"	NA	""	"yHAB148_Kazachstania_intestinalis@Seq_3384;yHAB148_Kazachstania_intestinalis@Seq_4390"
"MNXR96455"	"RAVEN_kegg;RAVEN_biocyc"	"yHAB148_Kazachstania_intestinalis@Seq_2686 or yHAB148_Kazachstania_intestinalis@Seq_857"	"yHAB148_Kazachstania_intestinalis@Seq_857 or yHAB148_Kazachstania_intestinalis@Seq_2686"	"yHAB148_Kazachstania_intestinalis@Seq_2686;yHAB148_Kazachstania_intestinalis@Seq_857"	"yHAB148_Kazachstania_intestinalis@Seq_2686;yHAB148_Kazachstania_intestinalis@Seq_857"
"MNXR95163"	"RAVEN_kegg"	"yHAB148_Kazachstania_intestinalis@Seq_3004"	NA	""	"yHAB148_Kazachstania_intestinalis@Seq_3004"
"MNXR102428"	"RAVEN_kegg"	"yHAB148_Kazachstania_intestinalis@Seq_2429 or yHAB148_Kazachstania_intestinalis@Seq_4176 or yHAB148_Kazachstania_intestinalis@Seq_1245 or yHAB148_Kazachstania_intestinalis@Seq_730 or yHAB148_Kazachstania_intestinalis@Seq_3384 or yHAB148_Kazachstania_intestinalis@Seq_4390"	NA	""	"yHAB148_Kazachstania_intestinalis@Seq_2429;yHAB148_Kazachstania_intestinalis@Seq_4176;yHAB148_Kazachstania_intestinalis@Seq_1245;yHAB148_Kazachstania_intestinalis@Seq_730;yHAB148_Kazachstania_intestinalis@Seq_3384;yHAB148_Kazachstania_intestinalis@Seq_4390"
"MNXR100245"	"RAVEN_kegg"	"yHAB148_Kazachstania_intestinalis@Seq_2030"	NA	""	"yHAB148_Kazachstania_intestinalis@Seq_2030"
"MNXR101350"	"RAVEN_kegg"	"yHAB148_Kazachstania_intestinalis@Seq_4441"	NA	""	"yHAB148_Kazachstania_intestinalis@Seq_4441"
"MNXR103095"	"RAVEN_kegg;RAVEN_biocyc"	"yHAB148_Kazachstania_intestinalis@Seq_4566"	"yHAB148_Kazachstania_intestinalis@Seq_4566"	"yHAB148_Kazachstania_intestinalis@Seq_4566"	"yHAB148_Kazachstania_intestinalis@Seq_4566"
"MNXR103430"	"RAVEN_kegg;RAVEN_biocyc"	"yHAB148_Kazachstania_intestinalis@Seq_2349"	"yHAB148_Kazachstania_intestinalis@Seq_2349"	"yHAB148_Kazachstania_intestinalis@Seq_2349"	"yHAB148_Kazachstania_intestinalis@Seq_2349"
"MNXR96043"	"RAVEN_kegg"	"yHAB148_Kazachstania_intestinalis@Seq_1108 or yHAB148_Kazachstania_intestinalis@Seq_1394 or yHAB148_Kazachstania_intestinalis@Seq_3499"	NA	""	"yHAB148_Kazachstania_intestinalis@Seq_1108;yHAB148_Kazachstania_intestinalis@Seq_1394;yHAB148_Kazachstania_intestinalis@Seq_3499"
"MNXR100658"	"RAVEN_kegg;RAVEN_biocyc"	"yHAB148_Kazachstania_intestinalis@Seq_1796"	"yHAB148_Kazachstania_intestinalis@Seq_1796"	"yHAB148_Kazachstania_intestinalis@Seq_1796"	"yHAB148_Kazachstania_intestinalis@Seq_1796"
"MNXR96131"	"RAVEN_kegg;RAVEN_biocyc"	"yHAB148_Kazachstania_intestinalis@Seq_3817 or yHAB148_Kazachstania_intestinalis@Seq_2045 or yHAB148_Kazachstania_intestinalis@Seq_3061 or yHAB148_Kazachstania_intestinalis@Seq_2488 or yHAB148_Kazachstania_intestinalis@Seq_32 or yHAB148_Kazachstania_intestinalis@Seq_434 or yHAB148_Kazachstania_intestinalis@Seq_795"	"yHAB148_Kazachstania_intestinalis@Seq_4503"	""	"yHAB148_Kazachstania_intestinalis@Seq_3817;yHAB148_Kazachstania_intestinalis@Seq_2045;yHAB148_Kazachstania_intestinalis@Seq_3061;yHAB148_Kazachstania_intestinalis@Seq_2488;yHAB148_Kazachstania_intestinalis@Seq_32;yHAB148_Kazachstania_intestinalis@Seq_434;yHAB148_Kazachstania_intestinalis@Seq_795;yHAB148_Kazachstania_intestinalis@Seq_4503"
"MNXR95444"	"RAVEN_kegg"	"yHAB148_Kazachstania_intestinalis@Seq_2464"	NA	""	"yHAB148_Kazachstania_intestinalis@Seq_2464"
"MNXR100289"	"RAVEN_kegg;RAVEN_biocyc"	"yHAB148_Kazachstania_intestinalis@Seq_2030"	"yHAB148_Kazachstania_intestinalis@Seq_2030"	"yHAB148_Kazachstania_intestinalis@Seq_2030"	"yHAB148_Kazachstania_intestinalis@Seq_2030"
"MNXR100097"	"RAVEN_kegg"	"yHAB148_Kazachstania_intestinalis@Seq_2362"	NA	""	"yHAB148_Kazachstania_intestinalis@Seq_2362"
"MNXR106388"	"RAVEN_kegg;RAVEN_biocyc"	"yHAB148_Kazachstania_intestinalis@Seq_3147 or yHAB148_Kazachstania_intestinalis@Seq_4730 or yHAB148_Kazachstania_intestinalis@Seq_1294 or yHAB148_Kazachstania_intestinalis@Seq_145"	"yHAB148_Kazachstania_intestinalis@Seq_145 or yHAB148_Kazachstania_intestinalis@Seq_1294 or yHAB148_Kazachstania_intestinalis@Seq_3147 or yHAB148_Kazachstania_intestinalis@Seq_4730"	"yHAB148_Kazachstania_intestinalis@Seq_3147;yHAB148_Kazachstania_intestinalis@Seq_4730;yHAB148_Kazachstania_intestinalis@Seq_1294;yHAB148_Kazachstania_intestinalis@Seq_145"	"yHAB148_Kazachstania_intestinalis@Seq_3147;yHAB148_Kazachstania_intestinalis@Seq_4730;yHAB148_Kazachstania_intestinalis@Seq_1294;yHAB148_Kazachstania_intestinalis@Seq_145"
"MNXR101888"	"RAVEN_kegg"	"yHAB148_Kazachstania_intestinalis@Seq_686 or yHAB148_Kazachstania_intestinalis@Seq_3690 or yHAB148_Kazachstania_intestinalis@Seq_2519 or yHAB148_Kazachstania_intestinalis@Seq_4801 or yHAB148_Kazachstania_intestinalis@Seq_65"	NA	""	"yHAB148_Kazachstania_intestinalis@Seq_686;yHAB148_Kazachstania_intestinalis@Seq_3690;yHAB148_Kazachstania_intestinalis@Seq_2519;yHAB148_Kazachstania_intestinalis@Seq_4801;yHAB148_Kazachstania_intestinalis@Seq_65"
"MNXR101861"	"RAVEN_kegg"	"yHAB148_Kazachstania_intestinalis@Seq_2317"	NA	""	"yHAB148_Kazachstania_intestinalis@Seq_2317"
"MNXR101882"	"RAVEN_kegg;RAVEN_biocyc"	"yHAB148_Kazachstania_intestinalis@Seq_4017 or yHAB148_Kazachstania_intestinalis@Seq_535 or yHAB148_Kazachstania_intestinalis@Seq_4615"	"yHAB148_Kazachstania_intestinalis@Seq_535 or yHAB148_Kazachstania_intestinalis@Seq_4017 or yHAB148_Kazachstania_intestinalis@Seq_4615"	"yHAB148_Kazachstania_intestinalis@Seq_4017;yHAB148_Kazachstania_intestinalis@Seq_535;yHAB148_Kazachstania_intestinalis@Seq_4615"	"yHAB148_Kazachstania_intestinalis@Seq_4017;yHAB148_Kazachstania_intestinalis@Seq_535;yHAB148_Kazachstania_intestinalis@Seq_4615"
"MNXR106392"	"RAVEN_kegg"	"yHAB148_Kazachstania_intestinalis@Seq_4241 or yHAB148_Kazachstania_intestinalis@Seq_3845 or yHAB148_Kazachstania_intestinalis@Seq_4205"	NA	""	"yHAB148_Kazachstania_intestinalis@Seq_4241;yHAB148_Kazachstania_intestinalis@Seq_3845;yHAB148_Kazachstania_intestinalis@Seq_4205"
"MNXR106395"	"RAVEN_kegg"	"yHAB148_Kazachstania_intestinalis@Seq_4241 or yHAB148_Kazachstania_intestinalis@Seq_3845 or yHAB148_Kazachstania_intestinalis@Seq_4205"	NA	""	"yHAB148_Kazachstania_intestinalis@Seq_4241;yHAB148_Kazachstania_intestinalis@Seq_3845;yHAB148_Kazachstania_intestinalis@Seq_4205"
"MNXR100291"	"RAVEN_kegg"	"yHAB148_Kazachstania_intestinalis@Seq_2030"	NA	""	"yHAB148_Kazachstania_intestinalis@Seq_2030"
