"rxnID"	"source"	"panID_RAVEN_kegg"	"panID_RAVEN_biocyc"	"panID_inter"	"panID_union"
"MNXR95786"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000035650_Trigonopsis_variabilis@Seq_5175 or yHMPu5000035650_Trigonopsis_variabilis@Seq_3330 or yHMPu5000035650_Trigonopsis_variabilis@Seq_3898 or yHMPu5000035650_Trigonopsis_variabilis@Seq_1831"	"yHMPu5000035650_Trigonopsis_variabilis@Seq_1831 or yHMPu5000035650_Trigonopsis_variabilis@Seq_3330 or yHMPu5000035650_Trigonopsis_variabilis@Seq_3898 or yHMPu5000035650_Trigonopsis_variabilis@Seq_5175"	"yHMPu5000035650_Trigonopsis_variabilis@Seq_5175;yHMPu5000035650_Trigonopsis_variabilis@Seq_3330;yHMPu5000035650_Trigonopsis_variabilis@Seq_3898;yHMPu5000035650_Trigonopsis_variabilis@Seq_1831"	"yHMPu5000035650_Trigonopsis_variabilis@Seq_5175;yHMPu5000035650_Trigonopsis_variabilis@Seq_3330;yHMPu5000035650_Trigonopsis_variabilis@Seq_3898;yHMPu5000035650_Trigonopsis_variabilis@Seq_1831"
"MNXR106335"	"RAVEN_kegg"	"yHMPu5000035650_Trigonopsis_variabilis@Seq_3588 or yHMPu5000035650_Trigonopsis_variabilis@Seq_5375"	NA	""	"yHMPu5000035650_Trigonopsis_variabilis@Seq_3588;yHMPu5000035650_Trigonopsis_variabilis@Seq_5375"
"MNXR96455"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000035650_Trigonopsis_variabilis@Seq_4807"	"yHMPu5000035650_Trigonopsis_variabilis@Seq_4807"	"yHMPu5000035650_Trigonopsis_variabilis@Seq_4807"	"yHMPu5000035650_Trigonopsis_variabilis@Seq_4807"
"MNXR95163"	"RAVEN_kegg"	"yHMPu5000035650_Trigonopsis_variabilis@Seq_906"	NA	""	"yHMPu5000035650_Trigonopsis_variabilis@Seq_906"
"MNXR102428"	"RAVEN_kegg"	"yHMPu5000035650_Trigonopsis_variabilis@Seq_2592 or yHMPu5000035650_Trigonopsis_variabilis@Seq_4917 or yHMPu5000035650_Trigonopsis_variabilis@Seq_4458 or yHMPu5000035650_Trigonopsis_variabilis@Seq_625 or yHMPu5000035650_Trigonopsis_variabilis@Seq_2451 or yHMPu5000035650_Trigonopsis_variabilis@Seq_3588 or yHMPu5000035650_Trigonopsis_variabilis@Seq_5375"	NA	""	"yHMPu5000035650_Trigonopsis_variabilis@Seq_2592;yHMPu5000035650_Trigonopsis_variabilis@Seq_4917;yHMPu5000035650_Trigonopsis_variabilis@Seq_4458;yHMPu5000035650_Trigonopsis_variabilis@Seq_625;yHMPu5000035650_Trigonopsis_variabilis@Seq_2451;yHMPu5000035650_Trigonopsis_variabilis@Seq_3588;yHMPu5000035650_Trigonopsis_variabilis@Seq_5375"
"MNXR100245"	"RAVEN_kegg"	"yHMPu5000035650_Trigonopsis_variabilis@Seq_894"	NA	""	"yHMPu5000035650_Trigonopsis_variabilis@Seq_894"
"MNXR95628"	"RAVEN_kegg"	"yHMPu5000035650_Trigonopsis_variabilis@Seq_5048"	NA	""	"yHMPu5000035650_Trigonopsis_variabilis@Seq_5048"
"MNXR106342"	"RAVEN_kegg"	"yHMPu5000035650_Trigonopsis_variabilis@Seq_3772"	NA	""	"yHMPu5000035650_Trigonopsis_variabilis@Seq_3772"
"MNXR101350"	"RAVEN_kegg"	"yHMPu5000035650_Trigonopsis_variabilis@Seq_1758"	NA	""	"yHMPu5000035650_Trigonopsis_variabilis@Seq_1758"
"MNXR103095"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000035650_Trigonopsis_variabilis@Seq_4181"	"yHMPu5000035650_Trigonopsis_variabilis@Seq_4181"	"yHMPu5000035650_Trigonopsis_variabilis@Seq_4181"	"yHMPu5000035650_Trigonopsis_variabilis@Seq_4181"
"MNXR103430"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000035650_Trigonopsis_variabilis@Seq_1637"	"yHMPu5000035650_Trigonopsis_variabilis@Seq_1637"	"yHMPu5000035650_Trigonopsis_variabilis@Seq_1637"	"yHMPu5000035650_Trigonopsis_variabilis@Seq_1637"
"MNXR96043"	"RAVEN_kegg"	"yHMPu5000035650_Trigonopsis_variabilis@Seq_365 or yHMPu5000035650_Trigonopsis_variabilis@Seq_3661 or yHMPu5000035650_Trigonopsis_variabilis@Seq_4700 or yHMPu5000035650_Trigonopsis_variabilis@Seq_1975"	NA	""	"yHMPu5000035650_Trigonopsis_variabilis@Seq_365;yHMPu5000035650_Trigonopsis_variabilis@Seq_3661;yHMPu5000035650_Trigonopsis_variabilis@Seq_4700;yHMPu5000035650_Trigonopsis_variabilis@Seq_1975"
"MNXR100658"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000035650_Trigonopsis_variabilis@Seq_603"	"yHMPu5000035650_Trigonopsis_variabilis@Seq_603"	"yHMPu5000035650_Trigonopsis_variabilis@Seq_603"	"yHMPu5000035650_Trigonopsis_variabilis@Seq_603"
