"rxnID"	"source"	"panID_RAVEN_kegg"	"panID_RAVEN_biocyc"	"panID_inter"	"panID_union"
"MNXR95786"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000041678_Debaryomyces_prosopidis@Seq_3038"	"yHMPu5000041678_Debaryomyces_prosopidis@Seq_3038"	"yHMPu5000041678_Debaryomyces_prosopidis@Seq_3038"	"yHMPu5000041678_Debaryomyces_prosopidis@Seq_3038"
"MNXR106335"	"RAVEN_kegg"	"yHMPu5000041678_Debaryomyces_prosopidis@Seq_327 or yHMPu5000041678_Debaryomyces_prosopidis@Seq_4750 or yHMPu5000041678_Debaryomyces_prosopidis@Seq_985"	NA	""	"yHMPu5000041678_Debaryomyces_prosopidis@Seq_327;yHMPu5000041678_Debaryomyces_prosopidis@Seq_4750;yHMPu5000041678_Debaryomyces_prosopidis@Seq_985"
"MNXR96455"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000041678_Debaryomyces_prosopidis@Seq_2782 or yHMPu5000041678_Debaryomyces_prosopidis@Seq_1249 or yHMPu5000041678_Debaryomyces_prosopidis@Seq_2715 or yHMPu5000041678_Debaryomyces_prosopidis@Seq_5284"	"yHMPu5000041678_Debaryomyces_prosopidis@Seq_1249 or yHMPu5000041678_Debaryomyces_prosopidis@Seq_2715 or yHMPu5000041678_Debaryomyces_prosopidis@Seq_2782 or yHMPu5000041678_Debaryomyces_prosopidis@Seq_5284"	"yHMPu5000041678_Debaryomyces_prosopidis@Seq_2782;yHMPu5000041678_Debaryomyces_prosopidis@Seq_1249;yHMPu5000041678_Debaryomyces_prosopidis@Seq_2715;yHMPu5000041678_Debaryomyces_prosopidis@Seq_5284"	"yHMPu5000041678_Debaryomyces_prosopidis@Seq_2782;yHMPu5000041678_Debaryomyces_prosopidis@Seq_1249;yHMPu5000041678_Debaryomyces_prosopidis@Seq_2715;yHMPu5000041678_Debaryomyces_prosopidis@Seq_5284"
"MNXR95163"	"RAVEN_kegg"	"yHMPu5000041678_Debaryomyces_prosopidis@Seq_5579"	NA	""	"yHMPu5000041678_Debaryomyces_prosopidis@Seq_5579"
"MNXR102428"	"RAVEN_kegg"	"yHMPu5000041678_Debaryomyces_prosopidis@Seq_2148 or yHMPu5000041678_Debaryomyces_prosopidis@Seq_86 or yHMPu5000041678_Debaryomyces_prosopidis@Seq_28 or yHMPu5000041678_Debaryomyces_prosopidis@Seq_841 or yHMPu5000041678_Debaryomyces_prosopidis@Seq_5329 or yHMPu5000041678_Debaryomyces_prosopidis@Seq_327 or yHMPu5000041678_Debaryomyces_prosopidis@Seq_4750 or yHMPu5000041678_Debaryomyces_prosopidis@Seq_985"	NA	""	"yHMPu5000041678_Debaryomyces_prosopidis@Seq_2148;yHMPu5000041678_Debaryomyces_prosopidis@Seq_86;yHMPu5000041678_Debaryomyces_prosopidis@Seq_28;yHMPu5000041678_Debaryomyces_prosopidis@Seq_841;yHMPu5000041678_Debaryomyces_prosopidis@Seq_5329;yHMPu5000041678_Debaryomyces_prosopidis@Seq_327;yHMPu5000041678_Debaryomyces_prosopidis@Seq_4750;yHMPu5000041678_Debaryomyces_prosopidis@Seq_985"
"MNXR100245"	"RAVEN_kegg"	"yHMPu5000041678_Debaryomyces_prosopidis@Seq_403"	NA	""	"yHMPu5000041678_Debaryomyces_prosopidis@Seq_403"
"MNXR95628"	"RAVEN_kegg"	"yHMPu5000041678_Debaryomyces_prosopidis@Seq_1533 or yHMPu5000041678_Debaryomyces_prosopidis@Seq_3053"	NA	""	"yHMPu5000041678_Debaryomyces_prosopidis@Seq_1533;yHMPu5000041678_Debaryomyces_prosopidis@Seq_3053"
"MNXR106342"	"RAVEN_kegg"	"yHMPu5000041678_Debaryomyces_prosopidis@Seq_5059"	NA	""	"yHMPu5000041678_Debaryomyces_prosopidis@Seq_5059"
"MNXR106343"	"RAVEN_kegg"	"yHMPu5000041678_Debaryomyces_prosopidis@Seq_5417 or yHMPu5000041678_Debaryomyces_prosopidis@Seq_4493 or yHMPu5000041678_Debaryomyces_prosopidis@Seq_4170 or yHMPu5000041678_Debaryomyces_prosopidis@Seq_3752 or yHMPu5000041678_Debaryomyces_prosopidis@Seq_2586"	NA	""	"yHMPu5000041678_Debaryomyces_prosopidis@Seq_5417;yHMPu5000041678_Debaryomyces_prosopidis@Seq_4493;yHMPu5000041678_Debaryomyces_prosopidis@Seq_4170;yHMPu5000041678_Debaryomyces_prosopidis@Seq_3752;yHMPu5000041678_Debaryomyces_prosopidis@Seq_2586"
"MNXR101350"	"RAVEN_kegg"	"yHMPu5000041678_Debaryomyces_prosopidis@Seq_2683 or yHMPu5000041678_Debaryomyces_prosopidis@Seq_4091"	NA	""	"yHMPu5000041678_Debaryomyces_prosopidis@Seq_2683;yHMPu5000041678_Debaryomyces_prosopidis@Seq_4091"
