"rxnID"	"source"	"panID_RAVEN_kegg"	"panID_RAVEN_biocyc"	"panID_inter"	"panID_union"
"MNXR95786"	"RAVEN_kegg;RAVEN_biocyc"	"Brettanomyces_anomalus@Seq_3798 or Brettanomyces_anomalus@Seq_2728"	"Brettanomyces_anomalus@Seq_3798"	"Brettanomyces_anomalus@Seq_3798"	"Brettanomyces_anomalus@Seq_3798;Brettanomyces_anomalus@Seq_2728"
"MNXR106335"	"RAVEN_kegg"	"Brettanomyces_anomalus@Seq_4581 or Brettanomyces_anomalus@Seq_522"	NA	""	"Brettanomyces_anomalus@Seq_4581;Brettanomyces_anomalus@Seq_522"
"MNXR96455"	"RAVEN_kegg;RAVEN_biocyc"	"Brettanomyces_anomalus@Seq_3706"	"Brettanomyces_anomalus@Seq_3706"	"Brettanomyces_anomalus@Seq_3706"	"Brettanomyces_anomalus@Seq_3706"
"MNXR95163"	"RAVEN_kegg"	"Brettanomyces_anomalus@Seq_3404"	NA	""	"Brettanomyces_anomalus@Seq_3404"
"MNXR102428"	"RAVEN_kegg"	"Brettanomyces_anomalus@Seq_2455 or Brettanomyces_anomalus@Seq_11 or Brettanomyces_anomalus@Seq_4230 or Brettanomyces_anomalus@Seq_4581 or Brettanomyces_anomalus@Seq_522"	NA	""	"Brettanomyces_anomalus@Seq_2455;Brettanomyces_anomalus@Seq_11;Brettanomyces_anomalus@Seq_4230;Brettanomyces_anomalus@Seq_4581;Brettanomyces_anomalus@Seq_522"
"MNXR100245"	"RAVEN_kegg"	"Brettanomyces_anomalus@Seq_4140"	NA	""	"Brettanomyces_anomalus@Seq_4140"
"MNXR95628"	"RAVEN_kegg"	"Brettanomyces_anomalus@Seq_4195"	NA	""	"Brettanomyces_anomalus@Seq_4195"
"MNXR106343"	"RAVEN_kegg"	"Brettanomyces_anomalus@Seq_5265 or Brettanomyces_anomalus@Seq_1106"	NA	""	"Brettanomyces_anomalus@Seq_5265;Brettanomyces_anomalus@Seq_1106"
"MNXR101350"	"RAVEN_kegg"	"Brettanomyces_anomalus@Seq_587"	NA	""	"Brettanomyces_anomalus@Seq_587"
"MNXR103095"	"RAVEN_kegg;RAVEN_biocyc"	"Brettanomyces_anomalus@Seq_5410"	"Brettanomyces_anomalus@Seq_5410"	"Brettanomyces_anomalus@Seq_5410"	"Brettanomyces_anomalus@Seq_5410"
"MNXR103430"	"RAVEN_kegg;RAVEN_biocyc"	"Brettanomyces_anomalus@Seq_2225"	"Brettanomyces_anomalus@Seq_2225"	"Brettanomyces_anomalus@Seq_2225"	"Brettanomyces_anomalus@Seq_2225"
"MNXR96043"	"RAVEN_kegg"	"Brettanomyces_anomalus@Seq_5216 or Brettanomyces_anomalus@Seq_936 or Brettanomyces_anomalus@Seq_4162"	NA	""	"Brettanomyces_anomalus@Seq_5216;Brettanomyces_anomalus@Seq_936;Brettanomyces_anomalus@Seq_4162"
"MNXR100658"	"RAVEN_kegg;RAVEN_biocyc"	"Brettanomyces_anomalus@Seq_1285"	"Brettanomyces_anomalus@Seq_1285"	"Brettanomyces_anomalus@Seq_1285"	"Brettanomyces_anomalus@Seq_1285"
"MNXR96131"	"RAVEN_kegg;RAVEN_biocyc"	"Brettanomyces_anomalus@Seq_2854 or Brettanomyces_anomalus@Seq_689 or Brettanomyces_anomalus@Seq_771 or Brettanomyces_anomalus@Seq_4286"	"Brettanomyces_anomalus@Seq_1450"	""	"Brettanomyces_anomalus@Seq_2854;Brettanomyces_anomalus@Seq_689;Brettanomyces_anomalus@Seq_771;Brettanomyces_anomalus@Seq_4286;Brettanomyces_anomalus@Seq_1450"
"MNXR102054"	"RAVEN_kegg"	"Brettanomyces_anomalus@Seq_1917"	NA	""	"Brettanomyces_anomalus@Seq_1917"
"MNXR95444"	"RAVEN_kegg"	"Brettanomyces_anomalus@Seq_5002"	NA	""	"Brettanomyces_anomalus@Seq_5002"
"MNXR100289"	"RAVEN_kegg;RAVEN_biocyc"	"Brettanomyces_anomalus@Seq_4140"	"Brettanomyces_anomalus@Seq_4140"	"Brettanomyces_anomalus@Seq_4140"	"Brettanomyces_anomalus@Seq_4140"
"MNXR100097"	"RAVEN_kegg"	"Brettanomyces_anomalus@Seq_3959"	NA	""	"Brettanomyces_anomalus@Seq_3959"
"MNXR106388"	"RAVEN_kegg;RAVEN_biocyc"	"Brettanomyces_anomalus@Seq_4264 or Brettanomyces_anomalus@Seq_4095 or Brettanomyces_anomalus@Seq_166"	"Brettanomyces_anomalus@Seq_166 or Brettanomyces_anomalus@Seq_4095 or Brettanomyces_anomalus@Seq_4264"	"Brettanomyces_anomalus@Seq_4264;Brettanomyces_anomalus@Seq_4095;Brettanomyces_anomalus@Seq_166"	"Brettanomyces_anomalus@Seq_4264;Brettanomyces_anomalus@Seq_4095;Brettanomyces_anomalus@Seq_166"
"MNXR101888"	"RAVEN_kegg"	"Brettanomyces_anomalus@Seq_5260 or Brettanomyces_anomalus@Seq_2086 or Brettanomyces_anomalus@Seq_2720 or Brettanomyces_anomalus@Seq_4176"	NA	""	"Brettanomyces_anomalus@Seq_5260;Brettanomyces_anomalus@Seq_2086;Brettanomyces_anomalus@Seq_2720;Brettanomyces_anomalus@Seq_4176"
"MNXR101861"	"RAVEN_kegg"	"Brettanomyces_anomalus@Seq_1917 or Brettanomyces_anomalus@Seq_2831"	NA	""	"Brettanomyces_anomalus@Seq_1917;Brettanomyces_anomalus@Seq_2831"
"MNXR101882"	"RAVEN_kegg;RAVEN_biocyc"	"Brettanomyces_anomalus@Seq_597 or Brettanomyces_anomalus@Seq_4684"	"Brettanomyces_anomalus@Seq_597 or Brettanomyces_anomalus@Seq_4684"	"Brettanomyces_anomalus@Seq_597;Brettanomyces_anomalus@Seq_4684"	"Brettanomyces_anomalus@Seq_597;Brettanomyces_anomalus@Seq_4684"
"MNXR106392"	"RAVEN_kegg"	"Brettanomyces_anomalus@Seq_3526 or Brettanomyces_anomalus@Seq_3471 or Brettanomyces_anomalus@Seq_1871"	NA	""	"Brettanomyces_anomalus@Seq_3526;Brettanomyces_anomalus@Seq_3471;Brettanomyces_anomalus@Seq_1871"
