"rxnID"	"source"	"panID_RAVEN_kegg"	"panID_RAVEN_biocyc"	"panID_inter"	"panID_union"
"MNXR95786"	"RAVEN_kegg;RAVEN_biocyc"	"Spathaspora_girioi@Seq_1636"	"Spathaspora_girioi@Seq_1636"	"Spathaspora_girioi@Seq_1636"	"Spathaspora_girioi@Seq_1636"
"MNXR106335"	"RAVEN_kegg"	"Spathaspora_girioi@Seq_2025 or Spathaspora_girioi@Seq_4015"	NA	""	"Spathaspora_girioi@Seq_2025;Spathaspora_girioi@Seq_4015"
"MNXR96455"	"RAVEN_kegg;RAVEN_biocyc"	"Spathaspora_girioi@Seq_2272"	"Spathaspora_girioi@Seq_2272"	"Spathaspora_girioi@Seq_2272"	"Spathaspora_girioi@Seq_2272"
"MNXR95163"	"RAVEN_kegg"	"Spathaspora_girioi@Seq_2022"	NA	""	"Spathaspora_girioi@Seq_2022"
"MNXR102428"	"RAVEN_kegg"	"Spathaspora_girioi@Seq_4883 or Spathaspora_girioi@Seq_741 or Spathaspora_girioi@Seq_5551 or Spathaspora_girioi@Seq_851 or Spathaspora_girioi@Seq_2025 or Spathaspora_girioi@Seq_4015"	NA	""	"Spathaspora_girioi@Seq_4883;Spathaspora_girioi@Seq_741;Spathaspora_girioi@Seq_5551;Spathaspora_girioi@Seq_851;Spathaspora_girioi@Seq_2025;Spathaspora_girioi@Seq_4015"
"MNXR100245"	"RAVEN_kegg"	"Spathaspora_girioi@Seq_3873"	NA	""	"Spathaspora_girioi@Seq_3873"
"MNXR95628"	"RAVEN_kegg"	"Spathaspora_girioi@Seq_1089 or Spathaspora_girioi@Seq_2988"	NA	""	"Spathaspora_girioi@Seq_1089;Spathaspora_girioi@Seq_2988"
"MNXR106342"	"RAVEN_kegg"	"Spathaspora_girioi@Seq_910"	NA	""	"Spathaspora_girioi@Seq_910"
"MNXR106343"	"RAVEN_kegg"	"Spathaspora_girioi@Seq_5799 or Spathaspora_girioi@Seq_110 or Spathaspora_girioi@Seq_3336 or Spathaspora_girioi@Seq_5471 or Spathaspora_girioi@Seq_5900 or Spathaspora_girioi@Seq_1799 or Spathaspora_girioi@Seq_2216"	NA	""	"Spathaspora_girioi@Seq_5799;Spathaspora_girioi@Seq_110;Spathaspora_girioi@Seq_3336;Spathaspora_girioi@Seq_5471;Spathaspora_girioi@Seq_5900;Spathaspora_girioi@Seq_1799;Spathaspora_girioi@Seq_2216"
"MNXR101350"	"RAVEN_kegg"	"Spathaspora_girioi@Seq_4299 or Spathaspora_girioi@Seq_363 or Spathaspora_girioi@Seq_26"	NA	""	"Spathaspora_girioi@Seq_4299;Spathaspora_girioi@Seq_363;Spathaspora_girioi@Seq_26"
"MNXR103095"	"RAVEN_kegg;RAVEN_biocyc"	"Spathaspora_girioi@Seq_5724"	"Spathaspora_girioi@Seq_5724"	"Spathaspora_girioi@Seq_5724"	"Spathaspora_girioi@Seq_5724"
"MNXR103430"	"RAVEN_kegg;RAVEN_biocyc"	"Spathaspora_girioi@Seq_768"	"Spathaspora_girioi@Seq_768"	"Spathaspora_girioi@Seq_768"	"Spathaspora_girioi@Seq_768"
"MNXR96043"	"RAVEN_kegg"	"Spathaspora_girioi@Seq_4943 or Spathaspora_girioi@Seq_4232 or Spathaspora_girioi@Seq_2300"	NA	""	"Spathaspora_girioi@Seq_4943;Spathaspora_girioi@Seq_4232;Spathaspora_girioi@Seq_2300"
"MNXR100658"	"RAVEN_kegg;RAVEN_biocyc"	"Spathaspora_girioi@Seq_302"	"Spathaspora_girioi@Seq_302"	"Spathaspora_girioi@Seq_302"	"Spathaspora_girioi@Seq_302"
"MNXR96131"	"RAVEN_kegg;RAVEN_biocyc"	"Spathaspora_girioi@Seq_1996 or Spathaspora_girioi@Seq_883 or Spathaspora_girioi@Seq_1893 or Spathaspora_girioi@Seq_4953 or Spathaspora_girioi@Seq_3196 or Spathaspora_girioi@Seq_6165 or Spathaspora_girioi@Seq_309"	"Spathaspora_girioi@Seq_2958"	""	"Spathaspora_girioi@Seq_1996;Spathaspora_girioi@Seq_883;Spathaspora_girioi@Seq_1893;Spathaspora_girioi@Seq_4953;Spathaspora_girioi@Seq_3196;Spathaspora_girioi@Seq_6165;Spathaspora_girioi@Seq_309;Spathaspora_girioi@Seq_2958"
"MNXR102054"	"RAVEN_kegg"	"Spathaspora_girioi@Seq_5891"	NA	""	"Spathaspora_girioi@Seq_5891"
"MNXR95444"	"RAVEN_kegg"	"Spathaspora_girioi@Seq_3656"	NA	""	"Spathaspora_girioi@Seq_3656"
"MNXR100289"	"RAVEN_kegg;RAVEN_biocyc"	"Spathaspora_girioi@Seq_3873"	"Spathaspora_girioi@Seq_3873"	"Spathaspora_girioi@Seq_3873"	"Spathaspora_girioi@Seq_3873"
"MNXR100097"	"RAVEN_kegg"	"Spathaspora_girioi@Seq_686"	NA	""	"Spathaspora_girioi@Seq_686"
"MNXR106388"	"RAVEN_kegg;RAVEN_biocyc"	"Spathaspora_girioi@Seq_4267 or Spathaspora_girioi@Seq_6331 or Spathaspora_girioi@Seq_1981"	"Spathaspora_girioi@Seq_1981 or Spathaspora_girioi@Seq_4267 or Spathaspora_girioi@Seq_6331"	"Spathaspora_girioi@Seq_4267;Spathaspora_girioi@Seq_6331;Spathaspora_girioi@Seq_1981"	"Spathaspora_girioi@Seq_4267;Spathaspora_girioi@Seq_6331;Spathaspora_girioi@Seq_1981"
"MNXR101888"	"RAVEN_kegg"	"Spathaspora_girioi@Seq_2507 or Spathaspora_girioi@Seq_3525 or Spathaspora_girioi@Seq_1572 or Spathaspora_girioi@Seq_2180"	NA	""	"Spathaspora_girioi@Seq_2507;Spathaspora_girioi@Seq_3525;Spathaspora_girioi@Seq_1572;Spathaspora_girioi@Seq_2180"
"MNXR101861"	"RAVEN_kegg"	"Spathaspora_girioi@Seq_5891 or Spathaspora_girioi@Seq_920"	NA	""	"Spathaspora_girioi@Seq_5891;Spathaspora_girioi@Seq_920"
"MNXR101882"	"RAVEN_kegg;RAVEN_biocyc"	"Spathaspora_girioi@Seq_5280 or Spathaspora_girioi@Seq_1324"	"Spathaspora_girioi@Seq_1324 or Spathaspora_girioi@Seq_5280"	"Spathaspora_girioi@Seq_5280;Spathaspora_girioi@Seq_1324"	"Spathaspora_girioi@Seq_5280;Spathaspora_girioi@Seq_1324"
"MNXR106392"	"RAVEN_kegg"	"Spathaspora_girioi@Seq_6669"	NA	""	"Spathaspora_girioi@Seq_6669"
"MNXR106395"	"RAVEN_kegg"	"Spathaspora_girioi@Seq_6669"	NA	""	"Spathaspora_girioi@Seq_6669"
"MNXR100291"	"RAVEN_kegg"	"Spathaspora_girioi@Seq_3873"	NA	""	"Spathaspora_girioi@Seq_3873"
"MNXR100098"	"RAVEN_kegg;RAVEN_biocyc"	"Spathaspora_girioi@Seq_686"	"Spathaspora_girioi@Seq_686"	"Spathaspora_girioi@Seq_686"	"Spathaspora_girioi@Seq_686"
"MNXR96129"	"RAVEN_kegg;RAVEN_biocyc"	"Spathaspora_girioi@Seq_1893 or Spathaspora_girioi@Seq_4953 or Spathaspora_girioi@Seq_3196"	"Spathaspora_girioi@Seq_1893"	"Spathaspora_girioi@Seq_1893"	"Spathaspora_girioi@Seq_1893;Spathaspora_girioi@Seq_4953;Spathaspora_girioi@Seq_3196"
"MNXR95856"	"RAVEN_kegg"	"Spathaspora_girioi@Seq_1229"	NA	""	"Spathaspora_girioi@Seq_1229"
"MNXR95435"	"RAVEN_kegg;RAVEN_biocyc"	"Spathaspora_girioi@Seq_5035"	"Spathaspora_girioi@Seq_5035"	"Spathaspora_girioi@Seq_5035"	"Spathaspora_girioi@Seq_5035"
"MNXR95450"	"RAVEN_kegg;RAVEN_biocyc"	"Spathaspora_girioi@Seq_3866 or Spathaspora_girioi@Seq_2479"	"Spathaspora_girioi@Seq_714 or Spathaspora_girioi@Seq_3866"	"Spathaspora_girioi@Seq_3866"	"Spathaspora_girioi@Seq_3866;Spathaspora_girioi@Seq_2479;Spathaspora_girioi@Seq_714"
"MNXR97762"	"RAVEN_kegg;RAVEN_biocyc"	"Spathaspora_girioi@Seq_6118"	"Spathaspora_girioi@Seq_6118"	"Spathaspora_girioi@Seq_6118"	"Spathaspora_girioi@Seq_6118"
"MNXR95841"	"RAVEN_kegg;RAVEN_biocyc"	"Spathaspora_girioi@Seq_1563 or Spathaspora_girioi@Seq_5944"	"Spathaspora_girioi@Seq_1563 or Spathaspora_girioi@Seq_5190"	"Spathaspora_girioi@Seq_1563"	"Spathaspora_girioi@Seq_1563;Spathaspora_girioi@Seq_5944;Spathaspora_girioi@Seq_5190"
"MNXR106405"	"RAVEN_kegg"	"Spathaspora_girioi@Seq_1564"	NA	""	"Spathaspora_girioi@Seq_1564"
"MNXR96884"	"RAVEN_kegg"	"Spathaspora_girioi@Seq_4055 or Spathaspora_girioi@Seq_3816"	NA	""	"Spathaspora_girioi@Seq_4055;Spathaspora_girioi@Seq_3816"
"MNXR101931"	"RAVEN_kegg"	"Spathaspora_girioi@Seq_1893 or Spathaspora_girioi@Seq_4953 or Spathaspora_girioi@Seq_3196"	NA	""	"Spathaspora_girioi@Seq_1893;Spathaspora_girioi@Seq_4953;Spathaspora_girioi@Seq_3196"
"MNXR101935"	"RAVEN_kegg;RAVEN_biocyc"	"Spathaspora_girioi@Seq_1564"	"Spathaspora_girioi@Seq_714 or Spathaspora_girioi@Seq_1564"	"Spathaspora_girioi@Seq_1564"	"Spathaspora_girioi@Seq_1564;Spathaspora_girioi@Seq_714"
"MNXR106413"	"RAVEN_kegg"	"Spathaspora_girioi@Seq_3866 or Spathaspora_girioi@Seq_714"	NA	""	"Spathaspora_girioi@Seq_3866;Spathaspora_girioi@Seq_714"
"MNXR105118"	"RAVEN_kegg;RAVEN_biocyc"	"Spathaspora_girioi@Seq_3623"	"Spathaspora_girioi@Seq_3623"	"Spathaspora_girioi@Seq_3623"	"Spathaspora_girioi@Seq_3623"
"MNXR101933"	"RAVEN_kegg"	"Spathaspora_girioi@Seq_1893 or Spathaspora_girioi@Seq_4953 or Spathaspora_girioi@Seq_3196"	NA	""	"Spathaspora_girioi@Seq_1893;Spathaspora_girioi@Seq_4953;Spathaspora_girioi@Seq_3196"
"MNXR99209"	"RAVEN_kegg"	"Spathaspora_girioi@Seq_5891"	NA	""	"Spathaspora_girioi@Seq_5891"
"MNXR95501"	"RAVEN_kegg;RAVEN_biocyc"	"Spathaspora_girioi@Seq_6172"	"Spathaspora_girioi@Seq_6172"	"Spathaspora_girioi@Seq_6172"	"Spathaspora_girioi@Seq_6172"
"MNXR103361"	"RAVEN_kegg;RAVEN_biocyc"	"Spathaspora_girioi@Seq_2224"	"Spathaspora_girioi@Seq_2224"	"Spathaspora_girioi@Seq_2224"	"Spathaspora_girioi@Seq_2224"
