"rxnID"	"source"	"panID_RAVEN_kegg"	"panID_RAVEN_biocyc"	"panID_inter"	"panID_union"
"MNXR95786"	"RAVEN_kegg;RAVEN_biocyc"	"Ambrosiozyma_kashinagacola@Seq_3531 or Ambrosiozyma_kashinagacola@Seq_3099"	"Ambrosiozyma_kashinagacola@Seq_3099 or Ambrosiozyma_kashinagacola@Seq_3531"	"Ambrosiozyma_kashinagacola@Seq_3531;Ambrosiozyma_kashinagacola@Seq_3099"	"Ambrosiozyma_kashinagacola@Seq_3531;Ambrosiozyma_kashinagacola@Seq_3099"
"MNXR106335"	"RAVEN_kegg"	"Ambrosiozyma_kashinagacola@Seq_3888 or Ambrosiozyma_kashinagacola@Seq_4820"	NA	""	"Ambrosiozyma_kashinagacola@Seq_3888;Ambrosiozyma_kashinagacola@Seq_4820"
"MNXR96455"	"RAVEN_kegg;RAVEN_biocyc"	"Ambrosiozyma_kashinagacola@Seq_205"	"Ambrosiozyma_kashinagacola@Seq_205"	"Ambrosiozyma_kashinagacola@Seq_205"	"Ambrosiozyma_kashinagacola@Seq_205"
"MNXR95163"	"RAVEN_kegg"	"Ambrosiozyma_kashinagacola@Seq_5067"	NA	""	"Ambrosiozyma_kashinagacola@Seq_5067"
"MNXR102428"	"RAVEN_kegg"	"Ambrosiozyma_kashinagacola@Seq_5373 or Ambrosiozyma_kashinagacola@Seq_1606 or Ambrosiozyma_kashinagacola@Seq_3741 or Ambrosiozyma_kashinagacola@Seq_3059 or Ambrosiozyma_kashinagacola@Seq_5170 or Ambrosiozyma_kashinagacola@Seq_3888 or Ambrosiozyma_kashinagacola@Seq_4820"	NA	""	"Ambrosiozyma_kashinagacola@Seq_5373;Ambrosiozyma_kashinagacola@Seq_1606;Ambrosiozyma_kashinagacola@Seq_3741;Ambrosiozyma_kashinagacola@Seq_3059;Ambrosiozyma_kashinagacola@Seq_5170;Ambrosiozyma_kashinagacola@Seq_3888;Ambrosiozyma_kashinagacola@Seq_4820"
"MNXR100245"	"RAVEN_kegg"	"Ambrosiozyma_kashinagacola@Seq_1601"	NA	""	"Ambrosiozyma_kashinagacola@Seq_1601"
"MNXR95628"	"RAVEN_kegg"	"Ambrosiozyma_kashinagacola@Seq_5241"	NA	""	"Ambrosiozyma_kashinagacola@Seq_5241"
"MNXR106343"	"RAVEN_kegg"	"Ambrosiozyma_kashinagacola@Seq_2464"	NA	""	"Ambrosiozyma_kashinagacola@Seq_2464"
"MNXR101350"	"RAVEN_kegg"	"Ambrosiozyma_kashinagacola@Seq_1626 or Ambrosiozyma_kashinagacola@Seq_424"	NA	""	"Ambrosiozyma_kashinagacola@Seq_1626;Ambrosiozyma_kashinagacola@Seq_424"
"MNXR103095"	"RAVEN_kegg;RAVEN_biocyc"	"Ambrosiozyma_kashinagacola@Seq_1990"	"Ambrosiozyma_kashinagacola@Seq_1990"	"Ambrosiozyma_kashinagacola@Seq_1990"	"Ambrosiozyma_kashinagacola@Seq_1990"
"MNXR103430"	"RAVEN_kegg;RAVEN_biocyc"	"Ambrosiozyma_kashinagacola@Seq_2339"	"Ambrosiozyma_kashinagacola@Seq_2339"	"Ambrosiozyma_kashinagacola@Seq_2339"	"Ambrosiozyma_kashinagacola@Seq_2339"
"MNXR96043"	"RAVEN_kegg"	"Ambrosiozyma_kashinagacola@Seq_2087 or Ambrosiozyma_kashinagacola@Seq_1320 or Ambrosiozyma_kashinagacola@Seq_406 or Ambrosiozyma_kashinagacola@Seq_1500"	NA	""	"Ambrosiozyma_kashinagacola@Seq_2087;Ambrosiozyma_kashinagacola@Seq_1320;Ambrosiozyma_kashinagacola@Seq_406;Ambrosiozyma_kashinagacola@Seq_1500"
"MNXR100658"	"RAVEN_kegg;RAVEN_biocyc"	"Ambrosiozyma_kashinagacola@Seq_1633"	"Ambrosiozyma_kashinagacola@Seq_1633"	"Ambrosiozyma_kashinagacola@Seq_1633"	"Ambrosiozyma_kashinagacola@Seq_1633"
"MNXR96131"	"RAVEN_kegg;RAVEN_biocyc"	"Ambrosiozyma_kashinagacola@Seq_5531 or Ambrosiozyma_kashinagacola@Seq_4099 or Ambrosiozyma_kashinagacola@Seq_3664 or Ambrosiozyma_kashinagacola@Seq_2282 or Ambrosiozyma_kashinagacola@Seq_2377 or Ambrosiozyma_kashinagacola@Seq_2079"	"Ambrosiozyma_kashinagacola@Seq_1190 or Ambrosiozyma_kashinagacola@Seq_5530"	""	"Ambrosiozyma_kashinagacola@Seq_5531;Ambrosiozyma_kashinagacola@Seq_4099;Ambrosiozyma_kashinagacola@Seq_3664;Ambrosiozyma_kashinagacola@Seq_2282;Ambrosiozyma_kashinagacola@Seq_2377;Ambrosiozyma_kashinagacola@Seq_2079;Ambrosiozyma_kashinagacola@Seq_1190;Ambrosiozyma_kashinagacola@Seq_5530"
"MNXR102054"	"RAVEN_kegg"	"Ambrosiozyma_kashinagacola@Seq_3268"	NA	""	"Ambrosiozyma_kashinagacola@Seq_3268"
"MNXR95444"	"RAVEN_kegg"	"Ambrosiozyma_kashinagacola@Seq_1603"	NA	""	"Ambrosiozyma_kashinagacola@Seq_1603"
"MNXR100289"	"RAVEN_kegg;RAVEN_biocyc"	"Ambrosiozyma_kashinagacola@Seq_1601"	"Ambrosiozyma_kashinagacola@Seq_1601"	"Ambrosiozyma_kashinagacola@Seq_1601"	"Ambrosiozyma_kashinagacola@Seq_1601"
"MNXR100097"	"RAVEN_kegg"	"Ambrosiozyma_kashinagacola@Seq_4055"	NA	""	"Ambrosiozyma_kashinagacola@Seq_4055"
