enzyme	Kcat	ECC	rxnNames	enzGenes	enzNames	enz_panIDs
A0A1G4M8P9	0.066699749742539	0.169034916711356	hydroxymethylglutaryl CoA synthase (No1)	A0A1G4M8P9_LACFM	A0A1G4M8P9_LACFM	YML126C
A0A1G4MB32	0.0223007207592949	0.110765781934476	tryptophan synthase (indoleglycerol phosphate) (No1)	A0A1G4MB32_LACFM	A0A1G4MB32_LACFM	YGL026C
A0A1G4M6A5	0.230005612136936	0.109577292108289	hydroxymethylglutaryl CoA reductase (No1)	A0A1G4M6A5_LACFM	A0A1G4M6A5_LACFM	YML075C
A0A1G4MA13	29.0001334006136	0.100125729234944	glyceraldehyde-3-phosphate dehydrogenase (No1)	A0A1G4MA13_LACFM	A0A1G4MA13_LACFM	YJR009C
A0A1G4M6D9	0.0299998680005808	0.0877811325307268	IMP dehydrogenase (No1)	A0A1G4M6D9_LACFM	A0A1G4M6D9_LACFM	YML056C
A0A1G4MEC1	0.120000768004915	0.0759393045503954	phosphoribosylpyrophosphate amidotransferase (No1)	A0A1G4MEC1_LACFM	A0A1G4MEC1_LACFM	YMR300C
A0A1G4M849	0.699991880094191	0.0405408717071981	acetohydroxy acid isomeroreductase (No1)	A0A1G4M849_LACFM	A0A1G4M849_LACFM	YLR355C
A0A1G4M6F6	55.7999593776296	0.0376573748491384	hexokinase (D-glucose:ATP) (No1)	A0A1G4M6F6_LACFM	A0A1G4M6F6_LACFM	YLR446W
A0A1G4MK84	1.49996100101397	0.0349667783575505	shikimate kinase (No1)	A0A1G4MK84_LACFM	A0A1G4MK84_LACFM	YDR127W
A0A1G4MFG0	64.5004824636088	0.0246348248498515	fructose-bisphosphate aldolase (No1)	A0A1G4MFG0_LACFM	A0A1G4MFG0_LACFM	YKL060C
A0A1G4MCB7	232.00348933248	0.0188155007587568	pyruvate kinase (No1)	A0A1G4MCB7_LACFM	A0A1G4MCB7_LACFM	YOR347C
A0A1G4MDL7	0.870013084996798	0.014046432728241	chorismate synthase (No1)	A0A1G4MDL7_LACFM	A0A1G4MDL7_LACFM	YGL148W
A0A1G4M849	0.699991880094191	0.0139251652836591	ketol-acid reductoisomerase (2-aceto-2-hydroxybutanoate) (No1)	A0A1G4M849_LACFM	A0A1G4M849_LACFM	YLR355C
A0A1G4M956	356.999547324574	0.0117963430016161	phosphofructokinase (No1)	A0A1G4M956_LACFM	A0A1G4M956_LACFM	YGR240C
A0A1G4M9T2	0.499996000032	0.0102840639456519	palmitoyl-CoA desaturase (n-C16:0CoA -> n-C16:1CoA), ER membrane (No1)	A0A1G4M9T2_LACFM	A0A1G4M9T2_LACFM	YGL055W
A0A1G4ML24	13.035	0.0089957332259865	phosphoglucomutase (No1)	A0A1G4ML24_LACFM	A0A1G4ML24_LACFM	YKL127W
A0A1G4MG93	0.789994248841868	0.00870938627857126	adenosylhomocysteinase (No1)	A0A1G4MG93_LACFM	A0A1G4MG93_LACFM	YER043C
A0A1G4MCG9	1.29997088065227	0.00761805101262397	alanyl-tRNA synthetase (No1)	A0A1G4MCG9_LACFM	A0A1G4MCG9_LACFM	YOR335C
A0A1G4MJQ2	2.50002500025	0.00588603948321114	2-methylcitrate dehydratase (No2)	A0A1G4MJQ2_LACFM	A0A1G4MJQ2_LACFM	YDR234W
A0A1G4MJQ2	2.50002500025	0.00588603948321114	homoacontinate hydratase (No2)	A0A1G4MJQ2_LACFM	A0A1G4MJQ2_LACFM	YDR234W
