augustus_masked-sim-_s466-processed-gene-0.10-mRNA-1_1&gene=augustus_masked-sim-_s466-processed-gene-0.10&CDS=1-2760	K03942_r_0770_metschnikowia_similis
augustus_masked-sim-_s6-processed-gene-0.106-mRNA-1_1&gene=augustus_masked-sim-_s6-processed-gene-0.106&CDS=1-579	K03964_r_0770_metschnikowia_similis
augustus_masked-sim-_s465-processed-gene-1.29-mRNA-1_1&gene=augustus_masked-sim-_s465-processed-gene-1.29&CDS=1-1137	K03953_r_0770_metschnikowia_similis
maker-sim-_s235-augustus-gene-0.42-mRNA-1_1&gene=maker-sim-_s235-augustus-gene-0.42&CDS=1-1788	K11352_r_0770_metschnikowia_similis
augustus_masked-sim-_s214-processed-gene-0.66-mRNA-1_1&gene=augustus_masked-sim-_s214-processed-gene-0.66&CDS=1-2151	K03934_r_0770_metschnikowia_similis
maker-sim-_C24123-snap-gene-0.0-mRNA-1_1&gene=maker-sim-_C24123-snap-gene-0.0&CDS=1-309	K03878_r_0770_metschnikowia_similis
genemark-sim-_C27073-processed-gene-0.16-mRNA-1_1&gene=genemark-sim-_C27073-processed-gene-0.16&CDS=1-444	K03939_r_0770_metschnikowia_similis
augustus_masked-sim-_s48-processed-gene-0.81-mRNA-1_1&gene=augustus_masked-sim-_s48-processed-gene-0.81&CDS=1-639	K03940_r_0770_metschnikowia_similis
augustus_masked-sim-_s200-processed-gene-1.46-mRNA-1_1&gene=augustus_masked-sim-_s200-processed-gene-1.46&CDS=1-849	K03936_r_0770_metschnikowia_similis
augustus_masked-sim-_s194-processed-gene-0.148-mRNA-1_1&gene=augustus_masked-sim-_s194-processed-gene-0.148&CDS=1-216	K03963_r_0770_metschnikowia_similis
augustus_masked-sim-_s167-processed-gene-0.9-mRNA-1_1&gene=augustus_masked-sim-_s167-processed-gene-0.9&CDS=1-384	K11353_r_0770_metschnikowia_similis
augustus_masked-sim-_s383-processed-gene-0.153-mRNA-1_1&gene=augustus_masked-sim-_s383-processed-gene-0.153&CDS=1-1491	K03935_r_0770_metschnikowia_similis
augustus_masked-sim-_s136-processed-gene-0.88-mRNA-1_1&gene=augustus_masked-sim-_s136-processed-gene-0.88&CDS=1-279	K03946_r_0770_metschnikowia_similis
augustus_masked-sim-_s236-processed-gene-0.9-mRNA-1_1&gene=augustus_masked-sim-_s236-processed-gene-0.9&CDS=1-792	K03943_r_0770_metschnikowia_similis
augustus_masked-sim-_s37-processed-gene-0.62-mRNA-1_1&gene=augustus_masked-sim-_s37-processed-gene-0.62&CDS=1-513	K03952_r_0770_metschnikowia_similis
augustus_masked-sim-_s476-processed-gene-0.113-mRNA-1_1&gene=augustus_masked-sim-_s476-processed-gene-0.113&CDS=1-468	K03937_r_0770_metschnikowia_similis
genemark-sim-_s359-processed-gene-0.1-mRNA-1_1&gene=genemark-sim-_s359-processed-gene-0.1&CDS=1-351	K03955_r_0770_metschnikowia_similis
augustus_masked-sim-_s46-processed-gene-0.97-mRNA-1_1&gene=augustus_masked-sim-_s46-processed-gene-0.97&CDS=1-402	K03949_r_0770_metschnikowia_similis
augustus_masked-sim-_s299-processed-gene-0.16-mRNA-1_1&gene=augustus_masked-sim-_s299-processed-gene-0.16&CDS=1-651	K03941_r_0770_metschnikowia_similis
augustus_masked-sim-_s282-processed-gene-0.16-mRNA-1_1&gene=augustus_masked-sim-_s282-processed-gene-0.16&CDS=1-363	K03950_r_0770_metschnikowia_similis
-processed-gene-1.43-mRNA-1_1&gene=augustus_masked-gi|1002316612|dbj|BCGP01000008.1|-processed-gene-1.43&CDS=1-1467	K03942_r_0770_candida_boidinii_JCM9604
-processed-gene-28.9-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-28.9&CDS=1-474	K03964_r_0770_candida_boidinii_JCM9604
-processed-gene-29.83-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-29.83&CDS=1-1203	K03953_r_0770_candida_boidinii_JCM9604
